,A♯ dim,A♯ maj,A♯ min,A dim,A maj,A min,B dim,B maj,B min,C♯ dim,C♯ maj,C♯ min,C dim,C maj,C min,D♯ dim,D♯ maj,D♯ min,D dim,D maj,D min,E dim,E maj,E min,F♯ dim,F♯ maj,F♯ min,F dim,F maj,F min,G♯ dim,G♯ maj,G♯ min,G dim,G maj,G min,N
C♯ maj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106666666666654,0.0,0.0626666666666664,8.53833333333333,0.0,28.13633333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236666666666671,0.0,0.0,0.0406666666666666,0.0,0.0,0.0,0.0,0.0,6.549333333333333,0.0,0.0,0.0,0.0,0.1633333333333343
C♯ min,0.0263333333333317,0.0,0.0,0.0869999999999996,0.0,0.0,0.0,0.0,0.0,4.447666666666666,0.0,20.57566666666667,6.745333333333338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0746666666666664,9.195666666666668,0.0,0.0,0.0249999999999999,0.0,0.0956666666666663
C dim,0.0,0.0080000000000008,0.0336666666666669,0.0,0.0,0.0393333333333334,0.0,0.0226666666666659,0.0,0.0,0.0,0.0,42.92266666666667,0.0389999999999997,0.0,0.0,0.06,0.008,0.0563333333333328,0.0,0.0,0.0286666666666661,0.0,0.0,0.0,0.0,0.0,0.0076666666666667,0.0,0.0,0.0,0.0,0.0,0.0113333333333329,0.0223333333333322,0.0,0.1163333333333314
C maj,0.0,0.0,0.0,0.0,0.0086666666666666,0.0423333333333326,0.0,0.0,0.0,0.0,0.0,0.0,28.25333333333333,18.739333333333338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0403333333333335,0.0123333333333341,0.0,0.0,0.0,0.0,0.0106666666666654,0.038333333333333,0.0,0.0,0.0,0.0856666666666637
C min,0.0,0.0089999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123333333333315,0.0,0.0,27.322666666666667,0.0,5.1256666666666675,0.0380000000000002,0.0490000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146666666666668,0.0,0.0,0.0,0.1486666666666662
D♯ dim,0.0,0.0,0.0,0.0,0.0109999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5143333333333335,0.0323333333333337,0.043333333333333,18.105333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043333333333333,0.0,0.0,0.0,0.0,0.0016666666666667,0.0,0.0,0.0,0.0,0.0,0.0686666666666654
D♯ maj,0.0,0.0283333333333342,0.0,0.0,0.0,0.0309999999999988,0.0,0.0,0.0,0.0,0.0,0.0,26.752333333333326,0.0089999999999985,0.0,0.0,6.801666666666669,0.0103333333333335,0.0,0.0,0.0,0.0,0.0523333333333333,0.0,0.0,0.0230000000000001,0.056999999999999704,0.0046666666666652,0.0,0.0,0.0,0.0,0.0326666666666666,0.0,0.0,0.0,0.0556666666666636
D♯ min,0.0,0.0,0.0,0.0,0.0,0.0359999999999995,0.0,0.0243333333333333,0.0,0.0579999999999998,0.0,0.0,22.622,0.0,0.0,0.0,0.0,3.7849999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0470000000000001,0.0,0.0466666666666669
D dim,0.0,0.0,0.0,0.0,0.0,0.0199999999999995,0.0,0.0123333333333324,0.0,0.0,0.0,0.0,13.085333333333336,0.0,0.0,0.0,0.0,0.0,9.050333333333334,0.0,0.0,0.0,0.0,0.0196666666666667,0.0169999999999994,0.0079999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0443333333333306
D maj,0.0,0.0,0.0,0.0,0.0123333333333341,0.0,0.0,0.0,0.0,0.0,0.0,0.004333333333335,23.864333333333335,0.0510000000000001,0.0,0.0,0.0,0.0,0.0,2.4979999999999984,0.0,0.0,0.0,0.0,0.0,0.0,3.588666666666666,0.0,0.0,0.0,0.0,0.0506666666666664,0.0013333333333331,0.0,0.0,0.0,0.102333333333334
D min,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333337,0.0,0.0,0.0,0.0,0.0036666666666667,27.63433333333333,0.0,0.0,0.0,0.0,0.0286666666666666,2.2903333333333338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0056666666666664,0.0,0.0116666666666667,0.0309999999999988,0.0,0.0483333333333333
E dim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236666666666671,0.0476666666666663,7.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8863333333333343,0.0,0.0,0.0,0.0,0.0249999999999985,0.0,0.0,0.0,0.0,0.0243333333333346,0.0576666666666665,0.1003333333333333,0.0,0.0,0.0
E maj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0896666666666643,7.552333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006333333333333,0.0,0.0,0.0,0.0,0.0526666666666653
E min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123333333333341,0.0,0.0,0.0,0.0,5.454999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8086666666666655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253333333333358,0.0253333333333323,0.0,0.0,0.0,0.0913333333333348
F♯ dim,0.0,0.0,0.0090000000000003,0.0,0.0,0.0359999999999995,0.0,0.0086666666666666,0.0,0.0,0.0083333333333346,0.0,14.860333333333333,0.0,0.0,0.0346666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116666666666667,16.62466666666667,0.0,0.006999999999999599,0.0,0.0,0.014333333333333,0.0,0.0,0.052666666666666896,0.0,0.0,0.0,0.0486666666666657
F♯ maj,0.0,0.0,1.0893333333333324,0.0,0.0,0.0,0.0489999999999994,0.0,0.0,0.0,0.0469999999999997,0.0,13.312999999999999,0.0,0.0,0.0553333333333316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.816333333333336,0.0076666666666662,0.0,0.0,0.0,0.0,0.0763333333333341,0.0,0.0,0.0,0.0,0.0809999999999948
F♯ min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083333333333335,0.0,0.0090000000000003,0.0069999999999978,0.0,11.148333333333335,0.003333333333332,0.0,0.0,0.0543333333333333,0.0,0.0,0.0,0.0,0.0,0.0373333333333345,0.0,0.0,0.0003333333333337,32.550000000000004,0.0,0.0013333333333349,0.0,0.0,0.0363333333333342,0.0,0.0,0.0,0.0,0.05833333333333231
F dim,0.0,0.0,0.001666666666666,0.0,0.0,0.0,0.0,0.0169999999999994,0.0,0.0,0.0,0.0,12.66966666666667,0.0436666666666667,0.0,0.0,0.0,0.0,0.0286666666666661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.482666666666663,0.0,0.0006666666666657,0.0,0.0336666666666669,0.0,0.0,0.0003333333333337,0.0,0.15500000000000122
F maj,0.0,0.0,0.0413333333333341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0336666666666687,23.657333333333337,0.0,0.0,0.008,0.0,0.0,0.0036666666666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0019999999999997,0.0,0.0,6.685666666666664,0.0,0.0289999999999999,0.0296666666666673,0.0023333333333326,0.0,0.0,0.0,0.1113333333333308
F min,0.0,0.0,0.0030000000000001,0.0,0.0,0.0299999999999975,0.0,0.0,0.0,0.0,0.0,0.0,4.442333333333334,0.0116666666666667,0.0,0.0,0.0,0.0,0.0333333333333332,0.0,0.0,0.0,0.0,0.0,0.0076666666666671,0.0,0.0,0.0,0.0,4.882333333333335,0.0,23.53666666666666,0.0,0.0,0.0,0.0,0.0640000000000013
G♯ dim,0.0,0.0,0.0,0.0,0.0153333333333343,0.0353333333333321,0.0,0.0,0.0,0.0166666666666657,0.0,0.0583333333333317,7.411000000000001,0.0,0.0309999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.033333333333337,0.0,0.0,0.0126666666666666,0.0,0.0,0.1173333333333309
G♯ maj,0.0,0.0066666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0026666666666672,0.0,0.0,0.0230000000000005,0.072333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0386666666666668,0.0,0.0219999999999984,0.0,0.0,0.0,23.197333333333333,0.0,0.004666666666667,0.0,0.0,0.1386666666666686
G♯ min,0.0,0.0223333333333322,0.0086666666666666,0.0,0.0,0.0,0.0,0.0426666666666664,0.0,0.0,0.0456666666666674,0.0,4.417333333333336,0.0196666666666667,0.0,0.0566666666666653,0.0,0.0,0.0,0.0,0.0,0.0439999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.57733333333333,0.0,0.0,0.0,0.1126666666666636
G dim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,4.842333333333334,0.0203333333333333,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,25.567999999999998,0.029000000000000102,0.0,0.1073333333333331
G maj,0.0,0.0,0.0,0.0,0.0,0.0076666666666671,0.0,0.0069999999999996,0.0413333333333341,0.0,0.0,0.0,8.383999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0190000000000001,0.032,0.018,15.135333333333332,0.0,0.0406666666666679
G min,0.0,0.0,0.0343333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.730666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666667,0.0,0.0,0.0,0.0313333333333325,0.0,0.0,0.0306666666666668,0.0070000000000014,0.0040000000000004,0.0,1.8880000000000008,3.845,0.0,0.0943333333333328
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
