,A♯ dim,A♯ maj,A♯ min,A dim,A maj,A min,B dim,B maj,B min,C♯ dim,C♯ maj,C♯ min,C dim,C maj,C min,D♯ dim,D♯ maj,D♯ min,D dim,D maj,D min,E dim,E maj,E min,F♯ dim,F♯ maj,F♯ min,F dim,F maj,F min,G♯ dim,G♯ maj,G♯ min,G dim,G maj,G min,N
D♯ min,0.0086666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030000000000001137,0.0,0.0,0.0,0.013333333333333641,0.0,0.0,0.0,0.0,3.9069999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D dim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.030333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019666666666665833
D maj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001000000000000334,0.0,0.0,0.0,0.0,0.007333333333333414,0.0,0.0,2.3320000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014666666666666384,0.0,0.0,0.0,0.0,0.0,0.0
E dim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025666666666666504,0.0,0.0,0.0,0.0
E maj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007666666666665378,0.0,0.0009999999999994458,0.0,0.028666666666666174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0983333333333345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035333333333332106
E min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F♯ dim,0.0,0.0,0.0,0.0,0.0,0.0039999999999995595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043333333333333,0.0,0.0,0.0,0.0,0.0,2.6660000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04466666666666619,0.0,0.0,0.0,0.0
F♯ maj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0909999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F♯ min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04333333333333478,0.055333333333333234,0.0,0.0,0.04366666666666674,0.0,0.0,0.0,0.0,0.0,0.005333333333334522,0.0,0.0,0.0,5.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011333333333332973
F dim,0.0,0.0,0.0,0.0,0.010666666666667268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001000000000000334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83533333333333,0.0,0.0,0.0,0.010000000000001563,0.0,0.0,0.0,0.0,0.0
F maj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009333333333334082,0.0,0.010666666666667268,2.888,0.0,0.0,0.0,0.0,0.0,0.0,0.02366666666666717,0.0643333333333338
F min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03699999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6239999999999997,0.0,0.0,0.0,0.0,0.0,0.012000000000000455,0.0
G♯ dim,0.0,0.0,0.0,0.0,0.0,0.0,0.015333333333332977,0.0,0.0,0.0,0.0,0.05766666666666609,0.0,0.0,0.030999999999999694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013333333333331865,8.488,0.0,0.0,0.002000000000000224,0.0,0.0,0.006666666666666668
G♯ maj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8219999999999992,0.0,0.0,0.0,0.0,0.05400000000000027
G♯ min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04266666666666641,0.0,0.0,0.0030000000000001137,0.0,0.0,0.008999999999999453,0.0,0.036666666666666625,0.0,0.0,0.0,0.0,0.0,0.043999999999999595,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333748,0.0,0.0,0.0,6.457000000000001,0.0,0.0,0.0,0.02433333333333361
G dim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.291333333333333,0.0033333333333334103,0.005666666666666931,0.006666666666666668
G maj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9729999999999999,0.0,0.0
G min,0.0,0.0,0.0,0.0,0.0,0.014666666666666828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01233333333333353,0.0,0.0,0.0,0.009999999999999787,0.0,0.0,0.0,0.01766666666666694,0.0,0.0,0.0,0.037000000000000366,8.274666666666667,0.028666666666666174
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
