,A♯ dim,A♯ maj,A♯ min,A dim,A maj,A min,B dim,B maj,B min,C♯ dim,C♯ maj,C♯ min,C dim,C maj,C min,D♯ dim,D♯ maj,D♯ min,D dim,D maj,D min,E dim,E maj,E min,F♯ dim,F♯ maj,F♯ min,F dim,F maj,F min,G♯ dim,G♯ maj,G♯ min,G dim,G maj,G min,N
D♯ min,0.0,0.0,0.009333333333332305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036666666666658188,8.879333333333335,0.0,0.0,0.01966666666666672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01699999999999946,0.0,0.0,0.009000000000000341
D dim,0.01666666666666572,0.0,0.0,0.0,0.0,0.019999999999999574,0.0,0.022999999999999687,0.0,0.0,0.0023333333333326323,0.0,0.01266666666666616,0.04033333333333333,0.004000000000000448,0.0,0.01533333333333431,0.022666666666665947,17.08266666666667,0.0,0.020666666666667055,0.0,0.0,0.0,0.0,0.007999999999999119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44799999999999995,0.0,0.0,0.024666666666664838
D maj,0.0,0.0,0.007999999999999119,0.0,0.012333333333334195,0.0,0.0,0.0,0.0,0.0,0.003666666666666707,0.015000000000000568,0.028333333333332433,0.0,0.810666666666668,0.0,0.013666666666667382,0.011666666666666714,0.0,15.689666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013333333333331865,0.0,0.0,0.0,0.03966666666666541
D min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013666666666667382,0.0,0.0,0.0,0.012000000000000455,0.0,0.0,0.04200000000000026,0.0,0.0,0.0,0.0,0.0,18.559666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.022333333333334426,0.027333333333334764,0.015000000000000568,0.0,0.0,0.0,0.0,0.030999999999998806,0.019000000000000128,0.0
E dim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009666666666667822,0.0,0.0,0.0,0.0,2.360333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E maj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.009999999999999,0.0,0.0,0.0,0.0,0.0,0.01266666666666616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0173333333333332
E min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037333333333332774,0.0,0.0,0.0,0.0006666666666657051,0.0,0.0,0.0173333333333332,0.0,0.0,0.0,8.049666666666667,0.0,0.0,0.0,0.0,0.022999999999999687,0.0,0.0,0.0,0.0039999999999995595,0.0,0.0,0.0,0.0
F♯ dim,0.0,0.016999999999999904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029666666666667396,0.0,0.0216666666666665,0.0,0.006000000000000227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022333333333333982,15.514333333333333,0.0,0.0,0.0,0.0,0.025000000000000355,0.0,0.0,0.029333333333333655,0.0,0.0,0.0,0.04866666666666575
F♯ maj,0.026333333333333542,0.0,0.0,0.0,0.016666666666666607,0.0,0.009666666666666046,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333333333428,0.0,0.015999999999998238,0.0,0.0,0.0,0.0,0.02366666666666717,0.0,0.0,0.0,0.0,22.29733333333333,0.0,0.0,0.0,0.0,0.0,0.032999999999999474,0.0,0.0,0.0,0.0,0.0
F♯ min,0.0,0.0,0.0,0.0,0.0,0.0129999999999999,0.0,0.011666666666666714,0.016333333333333755,0.01766666666666694,0.038999999999997925,0.0,0.05100000000000193,0.024666666666664838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4480000000000004,0.0,0.0,0.0066666666666659324,0.014000000000000679,21.39266666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00833333333333286
F dim,0.2283333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346666666666664,0.0,0.009999999999999787,0.0,0.0,0.0,0.0,0.018666666666667275,0.0,0.018000000000000682,0.2593333333333341,0.0033333333333338544,0.0,0.0,0.0,0.0,0.0,0.0,22.766666666666666,0.0,0.0,0.0,0.0,0.0,0.011999999999999567,0.0,0.0,0.08999999999999986
F maj,0.009333333333332305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0600000000000005,0.033666666666666956,0.0,0.0,0.0,0.008000000000000007,0.0,0.0,0.010333333333333528,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333333333428,0.0,0.0,20.744000000000007,0.0,0.03433333333333266,0.0,0.0,0.0,0.0,0.0,0.0
F min,0.0,0.0,0.0,0.0,0.007666666666668931,0.029999999999997584,0.0,0.26766666666666694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018333333333334423,0.002000000000000668,0.0,0.0,0.01966666666666672,0.03866666666666685,0.0,0.0,18.88833333333333,0.0,0.0,0.0,0.0,0.0,0.0173333333333332,0.021333333333334717
G♯ dim,0.0,0.009000000000000341,0.0,0.007000000000000561,0.004666666666667041,0.0,0.0,0.0,0.0,0.0,0.0,0.011333333333332973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999999999976694,0.0,11.289333333333335,0.0,0.0,0.0,0.0,0.0,0.08766666666666367
G♯ maj,0.03200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008999999999999897,0.019666666666665833,0.018666666666668164,0.0,13.101999999999999,0.0,0.015333333333332533,0.0,0.0,0.016333333333333325
G♯ min,0.0,0.0,0.0016666666666669272,0.0030000000000001137,0.0,0.0,0.006999999999997897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021999999999999353,0.019999999999999574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016000000000000014,0.0,0.0,0.0,20.47033333333333,0.0,0.0,0.0,0.03499999999999677
G dim,0.004000000000000448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666714,0.0040000000000000036,0.0,0.0,0.0,0.012333333333332419,0.0,0.0,0.0,0.013333333333333641,0.0,0.0,0.0,0.0,0.0,0.011333333333333862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.877666666666668,0.0,0.0,0.04066666666666663
G maj,0.0,0.0,0.0,0.0,0.0,0.028999999999999915,0.0,0.0,0.0,0.0,0.0,0.019000000000000128,0.0,0.0,0.030999999999999694,0.0,0.0,0.011333333333333417,0.0,0.0,0.0,0.0,0.01766666666666694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086666666666666,10.728333333333335,0.0,0.0
G min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040000000000000036,0.0,0.0,0.0476666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012000000000000455,0.0,0.0,0.0,0.0,0.00833333333333286,0.0,0.017999999999999794,11.581,0.0
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
