,A♯ dim,A♯ maj,A♯ min,A dim,A maj,A min,B dim,B maj,B min,C♯ dim,C♯ maj,C♯ min,C dim,C maj,C min,D♯ dim,D♯ maj,D♯ min,D dim,D maj,D min,E dim,E maj,E min,F♯ dim,F♯ maj,F♯ min,F dim,F maj,F min,G♯ dim,G♯ maj,G♯ min,G dim,G maj,G min,N
C♯ maj,0.0,0.0,0.0,0.0193333333333338,0.0,0.0110000000000001,0.0,0.0106666666666654,0.0036666666666667,0.0336666666666665,43.12233333333333,0.0289999999999999,0.0,0.0,0.0,0.0,0.0053333333333327,0.0256666666666669,0.0,0.0070000000000005,0.0,0.0,0.0236666666666671,0.0,0.0,0.0406666666666666,0.0,0.0,0.0166666666666674,0.0,0.0,0.0130000000000016,0.0,0.0,0.0,0.0,0.1633333333333343
C♯ min,0.0263333333333317,0.0,0.0,0.0869999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0226666666666677,40.730000000000004,0.0336666666666669,0.0056666666666664,0.0,0.0,0.0183333333333343,0.0,0.0616666666666674,0.0346666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0463333333333366,0.0113333333333334,0.0,0.0,0.0746666666666664,0.0,0.0,0.0,0.0249999999999999,0.0,0.0956666666666663
C dim,0.0,0.0080000000000008,0.0336666666666669,0.010333333333333,0.0,0.0393333333333334,0.0,0.0226666666666659,0.0,1.2830000000000004,0.0,0.0,41.54233333333333,0.0389999999999997,0.0,0.0209999999999999,0.06,0.008,0.0233333333333334,0.0,0.062333333333333,0.0286666666666661,0.0,0.0,0.0,0.0,0.0106666666666668,0.0076666666666667,0.0,0.0,0.0,0.0,0.0,0.0113333333333329,0.048333333333332,0.0,0.1163333333333314
C maj,0.0,0.0293333333333336,0.0,0.0,0.0509999999999992,0.0,0.0,0.0,0.0099999999999997,0.0169999999999994,0.0,0.0259999999999998,0.0540000000000002,46.80333333333333,0.0279999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226666666666659,0.0403333333333335,0.0123333333333341,0.0,0.0,0.0106666666666654,0.0,0.0,0.038333333333333,0.002333333333333,0.0,0.0,0.0856666666666637
C min,0.0,0.0089999999999998,0.0196666666666667,0.0,0.0,0.0016666666666651,0.0183333333333335,0.0,0.0313333333333334,0.0116666666666658,0.0,0.0006666666666657,0.0,0.0,32.24066666666667,0.0380000000000002,0.0899999999999988,0.0,0.0173333333333332,0.0373333333333309,0.0156666666666662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163333333333333,0.0,0.0,0.0146666666666668,0.0090000000000003,0.0,0.0,0.1486666666666662
D♯ dim,0.0,0.0,0.0,0.0,0.0109999999999992,0.0,0.0,0.0189999999999983,0.0,0.0,0.0,0.0,0.0226666666666677,0.0323333333333337,0.054666666666665906,21.562666666666672,0.0,0.0,0.0,0.0,0.0033333333333334,0.0,0.0,0.0,0.0,0.0043333333333333,0.0,0.0006666666666665,0.0,0.0,0.0016666666666667,0.0,0.0,0.0,0.0,0.0,0.0686666666666654
D♯ maj,0.1616666666666666,0.0283333333333342,0.0,0.0,0.0309999999999988,0.0,0.0203333333333333,0.0056666666666664,0.036666666666667,0.0,0.0,0.0,0.0,0.0089999999999985,0.0,0.0,33.32866666666667,0.0103333333333335,0.0,0.0,0.0,0.0009999999999976,0.0523333333333333,0.0,0.0,0.0230000000000001,0.056999999999999704,0.0046666666666652,0.0,0.0,0.0,0.0,0.0326666666666666,0.0,0.0,0.0,0.0556666666666636
D♯ min,0.0086666666666666,0.0,0.0093333333333323,0.0,0.0,0.0359999999999995,0.016,0.0306666666666686,0.0243333333333333,0.0579999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0036666666666658,26.328666666666667,0.0,0.0,0.0196666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063333333333321,0.0310000000000001,0.0,0.0466666666666669
D dim,0.0166666666666657,0.0,0.0,0.0,0.0,0.0199999999999995,0.0,0.0123333333333324,0.0,0.0,0.0129999999999981,0.0,0.0,0.0,0.0,0.0,0.0153333333333343,0.0119999999999986,21.57633333333334,0.0,0.0099999999999997,0.0,0.0,0.0196666666666667,0.0169999999999994,0.0079999999999991,0.0,0.0,0.0040000000000004,0.0,0.0,0.0,0.0,0.4883333333333333,0.0,0.0,0.0443333333333306
D maj,0.0,0.0,0.0,0.0,0.0123333333333341,0.0,0.0,0.0,0.0,0.0,0.0,0.004333333333335,0.0243333333333328,0.0510000000000001,0.0,0.0,0.0129999999999999,0.0116666666666667,0.0,29.82233333333333,0.0,0.0,0.0,0.025333333333334,0.0,0.0,0.0333333333333332,0.0,0.0209999999999999,0.0,0.0,0.0506666666666664,0.0013333333333331,0.0,0.0,0.0,0.102333333333334
D min,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333337,0.0,0.008,0.0,0.0,0.0049999999999998,0.0,0.0,0.0256666666666665,0.0,0.0,0.0546666666666668,0.0,0.0220000000000002,29.81866666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.015666666666668,0.0,0.0043333333333333,0.036,0.0,0.0,0.0116666666666667,0.0396666666666654,0.0,0.0483333333333333
E dim,0.0,0.0,0.009666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236666666666671,0.0476666666666663,0.004666666666667,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.504333333333335,0.0,1.1676666666666664,0.0,0.0,0.0249999999999985,0.0,0.0,0.0243333333333346,0.0,0.0,0.0576666666666665,0.1003333333333333,0.0,0.0,0.0
E maj,0.0066666666666668,0.0180000000000002,0.0,0.006333333333333,0.0,0.0,0.0096666666666678,0.0396666666666654,0.0,0.0543333333333322,0.0,0.0896666666666643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.418666666666667,1.6433333333333344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399999999999991,0.0,0.0,0.0,0.0526666666666653
E min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123333333333341,0.0,0.0,0.0,0.0,0.0266666666666655,0.0010000000000012,0.0,0.0,0.0006666666666657,0.0246666666666666,0.0,0.0,0.0,0.0,0.0,13.187666666666665,0.0,0.0,0.0,0.0,0.0229999999999996,0.0,0.0,0.0253333333333358,0.0253333333333323,0.0,0.0,0.0,0.0913333333333348
F♯ dim,0.0323333333333319,0.0169999999999999,0.0090000000000003,0.0,0.004999999999999,0.0359999999999995,0.0,0.0246666666666648,0.0,2.654,0.0103333333333353,0.0,0.0003333333333337,0.0,0.0166666666666666,0.0346666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116666666666667,28.741666666666667,0.0,0.006999999999999599,0.0,0.0,0.014333333333333,0.0,0.0,0.052666666666666896,0.0,0.0,0.0,0.0486666666666657
F♯ maj,0.0053333333333345,0.0,0.0,0.0,0.0166666666666666,0.0,0.0789999999999988,0.0336666666666651,0.0,0.0,0.0956666666666672,0.0,0.0380000000000002,0.0233333333333334,0.0,0.064333333333331,0.0,0.0,0.0,0.0,0.0023333333333326,0.0,0.0,0.0,0.0,41.99033333333333,0.0076666666666662,0.0,0.0,0.0450000000000016,0.0,0.0329999999999994,0.0,0.0,0.0,0.0196666666666665,0.0809999999999948
F♯ min,0.0099999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0083333333333335,0.0056666666666669,0.0176666666666669,0.032333333333331,0.0,0.0943333333333366,1.142333333333331,0.0146666666666668,0.0,0.0543333333333333,0.0270000000000001,0.0,0.0,0.0,0.0,0.0373333333333345,0.0,0.0,0.0003333333333337,42.373666666666665,0.0,0.0013333333333349,0.0363333333333342,0.0,0.0,0.0,0.0,0.0,0.0,0.05833333333333231
F dim,0.2283333333333335,0.0113333333333329,0.0183333333333352,0.0,0.0,0.0,0.0003333333333337,0.0,0.0169999999999994,0.0,0.0,0.0,0.0,0.0436666666666667,0.0,0.0,0.0186666666666672,0.0,0.0286666666666661,0.2593333333333341,0.0073333333333338,0.0,0.0,0.0,0.0,0.0380000000000002,0.0,32.57266666666667,0.0,0.0006666666666657,0.0,0.0336666666666669,0.0,0.0,0.0,0.0,0.15500000000000122
F maj,0.0,0.0143333333333339,0.0,0.0,0.0,0.0,0.0040000000000013,0.0,0.0,0.0,0.0296666666666673,0.0353333333333356,0.0,0.0,0.0,0.008,0.0,0.0,0.0036666666666675,0.0,0.0153333333333343,0.0,0.0086666666666666,0.0,0.0,0.04333333333333381,0.0,0.0,30.26833333333333,0.0,0.0343333333333326,0.0,0.0023333333333326,0.0,0.0,0.025333333333334,0.1113333333333308
F min,0.0,0.0,0.0030000000000001,0.0,0.0486666666666666,0.0299999999999975,0.0,0.2676666666666669,0.0,0.0,0.0,0.0,0.0476666666666663,0.0116666666666667,0.0,0.0,0.0,0.0,0.0333333333333332,0.0,0.0093333333333323,0.0,0.0020000000000006,0.0,0.0076666666666671,0.0,0.0,0.0,0.0,32.45433333333333,0.0200000000000004,0.0,0.0,0.0,0.0,0.0116666666666667,0.0640000000000013
G♯ dim,0.0,0.0090000000000003,0.0,0.0176666666666669,0.0153333333333343,0.0353333333333321,0.0153333333333329,0.0,0.0,0.0166666666666657,0.0,0.0583333333333317,0.0,0.0443333333333324,0.0309999999999996,0.0,0.0,0.025666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999999999976,0.0,22.33133333333334,0.0,0.0,0.0126666666666666,0.0,0.0,0.1173333333333309
G♯ maj,0.0,0.0066666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0026666666666672,0.0,0.0,0.0230000000000005,0.0273333333333347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020666666666667,0.0,0.0386666666666668,0.0,0.0219999999999984,0.0089999999999985,0.0186666666666681,0.0153333333333307,23.178666666666665,0.0,0.004666666666667,0.0,0.0,0.1386666666666686
G♯ min,0.0453333333333336,0.0223333333333322,0.0103333333333335,0.0030000000000001,0.0259999999999998,0.0,0.0,0.0916666666666676,0.0350000000000001,0.0,0.0456666666666674,0.0,0.0,0.0196666666666667,0.0046666666666661,0.0566666666666653,0.0,0.0,0.0,0.0,0.0,0.0439999999999995,0.0,0.0,0.0,0.022000000000002,0.0,0.0,0.016,0.0,0.0,0.0,36.747,0.0,0.0,0.0449999999999999,0.1126666666666636
G dim,0.0040000000000004,0.0,0.0,0.0313333333333329,0.0,0.0,0.0,0.0,0.0,0.024,0.0299999999999998,0.0,0.0,0.0203333333333333,0.008,0.0,0.0,0.0,0.0133333333333336,0.0,0.0,0.0,0.0,0.0,0.0113333333333338,0.026333333333333,0.0,0.0306666666666668,0.0,0.0,0.0,0.0,0.0,30.26733333333333,0.002,0.0270000000000001,0.1073333333333331
G maj,0.0,0.0,0.0,0.0,0.0,0.0076666666666671,0.0,0.0069999999999996,0.0413333333333341,0.0,0.0,0.0190000000000001,0.0,0.0,0.0309999999999996,0.0,0.0193333333333338,0.0113333333333334,0.0,0.0436666666666667,0.0,0.0,0.0070000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.018,23.413999999999994,0.0,0.0406666666666679
G min,0.0223333333333333,0.0,0.0343333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146666666666668,0.0,0.0369999999999999,0.0369999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.002333333333333,0.0,0.0016666666666667,0.0,0.0,0.0,0.0313333333333325,0.0120000000000004,0.0,0.0346666666666672,0.0070000000000014,0.0,0.0,0.0,0.05499999999999999,27.28333333333333,0.0943333333333328
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
