,A♯ dim,A♯ maj,A♯ min,A dim,A maj,A min,B dim,B maj,B min,C♯ dim,C♯ maj,C♯ min,C dim,C maj,C min,D♯ dim,D♯ maj,D♯ min,D dim,D maj,D min,E dim,E maj,E min,F♯ dim,F♯ maj,F♯ min,F dim,F maj,F min,G♯ dim,G♯ maj,G♯ min,G dim,G maj,G min,N
D♯ maj,0.1653333333333324,0.0,0.0,0.0,0.0,0.0,0.0046666666666665,0.0296666666666665,0.0153333333333325,0.0,0.0053333333333327,0.0066666666666663,0.0,0.0196666666666658,0.0,0.0,33.41566666666667,0.0210000000000007,0.0,0.0220000000000002,0.0,0.0,0.0309999999999996,0.0,0.0,0.0230000000000001,0.0249999999999996,0.0046666666666652,0.0,0.0,0.0,0.0,0.0006666666666665,0.0,0.0126666666666661,0.0,0.0556666666666636
D♯ min,0.0086666666666666,0.0,0.0093333333333323,0.0,0.0,0.0133333333333336,0.0,0.0,0.0030000000000001,0.0,0.0,0.0,0.0133333333333336,0.0,0.0,0.0,0.0036666666666658,26.433333333333334,0.0,0.0,0.0470000000000001,0.0,0.0,0.0180000000000006,0.0,0.0,0.0263333333333335,0.0,0.0,0.0,0.0169999999999994,0.0,0.0,0.0169999999999994,0.0,0.0,0.0090000000000003
D dim,0.0166666666666657,0.0,0.0,0.0,0.0,0.0199999999999995,0.0,0.0229999999999996,0.0,0.0,0.0023333333333326,0.0203333333333333,0.0126666666666661,0.0403333333333333,0.0040000000000004,0.0,0.0153333333333343,0.0226666666666659,21.549333333333337,0.0,0.020666666666667,0.0,0.0,0.0,0.0,0.0079999999999991,0.0,0.0,0.0,0.009333333333334,0.0,0.0,0.0,0.4479999999999999,0.0,0.0,0.0443333333333306
D maj,0.0,0.0140000000000011,0.0079999999999991,0.0,0.0123333333333341,0.0,0.0,0.0,0.0,0.0,0.0036666666666667,0.0150000000000005,0.0283333333333324,0.004333333333335,0.8130000000000006,0.0,0.0136666666666673,0.0116666666666667,0.0,29.116666666666664,0.0206666666666661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079999999999991,0.0013333333333331,0.0,0.0,0.0,0.102333333333334
D min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136666666666673,0.0,0.0,0.0,0.0370000000000007,0.0010000000000003,0.0,0.0420000000000002,0.0180000000000002,0.0,0.0073333333333334,0.0,0.0,29.819333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0223333333333344,0.0273333333333347,0.0150000000000005,0.0146666666666663,0.0,0.0,0.0223333333333339,0.0309999999999988,0.0190000000000001,0.0
E dim,0.0,0.0,0.009666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0156666666666662,0.0,0.0369999999999999,0.004666666666667,0.0026666666666663,0.0,0.0,0.0096666666666678,0.0,0.0,0.0,0.0,10.60666666666667,0.0,1.2160000000000002,0.0,0.0,0.0249999999999985,0.0,0.0,0.0,0.0,0.0,0.0256666666666665,0.0363333333333333,0.0,0.0,0.0
E maj,0.0,0.0180000000000006,0.0,0.0169999999999994,0.0,0.0,0.0,0.0076666666666653,0.0,0.0009999999999994,0.0,0.057666666666666005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.558333333333334,1.654,0.0,0.0,0.0,0.0,0.0126666666666661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526666666666653
E min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373333333333327,0.0,0.0,0.0,0.0006666666666657,0.0,0.0229999999999996,0.0173333333333332,0.0,0.0,0.0,13.217333333333334,0.0,0.0,0.0,0.0,0.0229999999999996,0.0,0.0,0.0040000000000013,0.0039999999999995,0.0,0.0,0.0,0.0913333333333348
F♯ dim,0.0,0.0169999999999999,0.0,0.0,0.0,0.0039999999999995,0.0016666666666669,0.0356666666666694,0.0086666666666666,0.0350000000000001,0.0296666666666673,0.0,0.0216666666666665,0.0,0.0060000000000002,0.0026666666666663,0.0,0.0,0.0043333333333333,0.0,0.0,0.0,0.0,0.0223333333333339,31.355333333333327,0.0,0.0,0.0,0.0,0.049333333333333104,0.0,0.0,0.0739999999999997,0.0,0.0,0.0,0.0486666666666657
F♯ maj,0.0263333333333335,0.0,0.0,0.0110000000000001,0.0166666666666666,0.0,0.009666666666666,0.0,0.0,0.0,0.0849999999999999,0.0,0.0,0.0369999999999998,0.0,0.0329999999999976,0.0,0.0,0.0,0.0,0.0236666666666671,0.0,0.0,0.0,0.0,41.553,0.0,0.0153333333333325,0.0,0.0,0.0,0.047666666666666,0.020666666666667,0.613666666666667,0.0,0.0,0.0423333333333282
F♯ min,0.0,0.0,0.0,0.0,0.0,0.0456666666666674,0.0140000000000002,0.0116666666666667,0.0163333333333337,0.0176666666666669,0.0389999999999979,0.0,0.0943333333333366,0.079999999999998,0.0039999999999995,0.0,0.0436666666666667,0.0,0.0,0.0306666666666668,0.0,0.4480000000000004,0.0053333333333345,0.0,0.0356666666666658,0.0140000000000006,42.97166666666668,0.0,0.0226666666666659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196666666666657
F dim,0.2283333333333335,0.0113333333333329,0.0166666666666692,0.0,0.0106666666666672,0.0,0.0,0.0036666666666658,0.0,0.0346666666666664,0.0,0.0099999999999997,0.0,0.0010000000000003,0.0,0.0,0.0186666666666672,0.0,0.0180000000000006,0.2593333333333341,0.0033333333333338,0.0,0.0,0.0,0.0,0.0,0.0,32.678,0.0,0.0,0.0,0.0100000000000015,0.0,0.0119999999999995,0.0,0.0,0.11733333333333451
F maj,0.0093333333333323,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0600000000000005,0.0673333333333356,0.0,0.0,0.0,0.008,0.0,0.0,0.0103333333333335,0.0110000000000001,0.0,0.0,0.0,0.0,0.0,0.0326666666666674,0.0,0.0106666666666672,30.21566666666667,0.0,0.0343333333333326,0.0,0.0,0.0,0.0,0.025333333333334,0.1113333333333308
F min,0.0,0.0,0.0030000000000001,0.0,0.0076666666666689,0.0299999999999975,0.0,0.2676666666666669,0.0,0.0,0.0,0.0,0.0369999999999999,0.0116666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0093333333333323,0.0183333333333344,0.0020000000000006,0.0,0.0,0.0296666666666664,0.0490000000000003,0.0100000000000015,0.0,32.47333333333333,0.0,0.0,0.0,0.0,0.0,0.0410000000000003,0.0213333333333347
G♯ dim,0.0,0.0090000000000003,0.0,0.0070000000000005,0.004666666666667,0.0,0.0153333333333329,0.0,0.0,0.0,0.0,0.0689999999999989,0.0,0.0123333333333324,0.0309999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999999999976,0.0013333333333331,22.454333333333338,0.0,0.0,0.0020000000000002,0.0,0.0,0.1239999999999975
G♯ maj,0.0490000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026666666666672,0.0,0.0,0.0,0.0060000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099999999999997,0.0,0.0,0.0,0.0089999999999998,0.0196666666666658,0.0186666666666681,0.0046666666666652,23.264333333333333,0.0,0.0153333333333325,0.0,0.0,0.10666666666666859
G♯ min,0.0130000000000016,0.0,0.0016666666666669,0.0030000000000001,0.0,0.0,0.0069999999999978,0.0470000000000005,0.0,0.0,0.0030000000000001,0.0,0.0,0.0219999999999997,0.0219999999999993,0.0566666666666661,0.0,0.0,0.0,0.0,0.0,0.0439999999999995,0.0133333333333336,0.0,0.0,0.0,0.0,0.0,0.0243333333333337,0.0,0.0,0.0,37.03066666666666,0.0,0.0,0.0,0.059333333333330296
G dim,0.0040000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0203333333333333,0.0,0.0116666666666667,0.0299999999999998,0.0,0.0,0.0,0.0203333333333324,0.0,0.0,0.0,0.0133333333333336,0.0,0.0,0.0,0.0,0.0,0.0113333333333338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43566666666667,0.0033333333333334,0.0056666666666669,0.0473333333333332
G maj,0.0,0.0,0.0,0.0,0.0,0.0289999999999999,0.0,0.0,0.0,0.0,0.0,0.036666666666667,0.0096666666666678,0.0,0.0309999999999996,0.0,0.0,0.0336666666666664,0.0,0.0116666666666667,0.0019999999999988,0.0,0.0176666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106666666666654,0.0086666666666666,23.488666666666667,0.0,0.0126666666666679
G min,0.0116666666666664,0.0,0.0,0.0,0.0,0.0146666666666668,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0476666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123333333333335,0.0,0.0,0.0336666666666667,0.0099999999999997,0.0120000000000004,0.0,0.0,0.0176666666666669,0.0,0.0083333333333328,0.0,0.05499999999999999,27.41133333333333,0.0286666666666661
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
