,A♯ dim,A♯ maj,A♯ min,A dim,A maj,A min,B dim,B maj,B min,C♯ dim,C♯ maj,C♯ min,C dim,C maj,C min,D♯ dim,D♯ maj,D♯ min,D dim,D maj,D min,E dim,E maj,E min,F♯ dim,F♯ maj,F♯ min,F dim,F maj,F min,G♯ dim,G♯ maj,G♯ min,G dim,G maj,G min,N
C♯ maj,0.0,0.0,0.0,0.0086666666666666,0.0,0.0,0.0070000000000014495,0.0,0.003666666666666707,0.0,24.579333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00833333333333286,0.0,0.0,0.0,0.0,0.0,0.0086666666666666,0.0,0.0,0.0,0.0043333333333333,0.0,0.0,0.013000000000001677,0.0,0.0,0.0,0.006666666666666821,0.018333333333334423
C♯ min,0.004999999999999005,0.0,0.0,0.0,0.009666666666666934,0.0,0.0,0.001000000000000334,0.0040000000000000036,0.0,0.0013333333333349628,18.509666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054333333333332234
C dim,0.0033333333333338544,0.0,0.007999999999999119,0.0030000000000001137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.217333333333336,0.010333333333333528,0.0,0.0,0.0,0.0,0.0039999999999995595,0.0,0.010000000000000675,0.0,0.0,0.0,0.0,0.0,0.0,0.0076666666666667105,0.0,0.0,0.0,0.0,0.0,0.0006666666666674814,0.004666666666667041,0.0,0.0
C maj,0.0,0.0,0.012000000000000455,0.0,0.0086666666666666,0.0,0.0,0.009999999999999787,0.0,0.0,0.0,0.0,0.0,21.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009666666666666046,0.0013333333333331865,0.0006666666666665932,0.0,0.0,0.0,0.0,0.0,0.0,0.0086666666666666,0.0,0.0,0.0,0.009333333333330529
C min,0.006999999999999673,0.008999999999999897,0.009000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999999999994458,0.0,0.0006666666666657051,0.0,0.0,18.759999999999998,0.016000000000000014,0.0,0.0,0.0,0.007666666666666266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005666666666666487,0.0,0.0,0.006000000000000227,0.0,0.0,0.0,0.0
D♯ dim,0.0,0.0,0.0,0.0,0.0003333333333337407,0.0,0.0046666666666652645,0.0,0.0,0.0,0.0,0.0,0.012333333333333751,0.0,0.0,13.329333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666669272,0.0,0.0006666666666665932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030999999999998806
D♯ maj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00833333333333286,0.0,0.0,0.005333333333332746,0.0,0.0,0.0,0.0,0.0,15.291333333333332,0.0,0.006000000000000227,0.0006666666666674814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046666666666652645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055666666666663644
D♯ min,0.0,0.0,0.009333333333332305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036666666666658188,8.90066666666667,0.0,0.0,0.008999999999999897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006333333333332192,0.0,0.0,0.009000000000000341
D dim,0.006000000000000227,0.0,0.0,0.0,0.0,0.009333333333334082,0.0,0.0016666666666669272,0.0,0.0,0.0,0.0,0.002000000000000668,0.008333333333333304,0.004000000000000448,0.0,0.0,0.0013333333333331865,17.665666666666667,0.0,0.009999999999999787,0.0,0.0,0.0,0.0,0.007999999999999119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024666666666664838
D maj,0.0,0.0,0.007999999999999119,0.0,0.0016666666666669272,0.0,0.0,0.0,0.0,0.0,0.003666666666666707,0.0043333333333350765,0.006999999999999673,0.0,0.0,0.0,0.0030000000000001137,0.001000000000000334,0.0,16.565666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966666666666541
D min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030000000000001137,0.0,0.0,0.0,0.0013333333333331865,0.0,0.0,0.010000000000000675,0.0,0.0,0.0,0.0,0.0,18.683666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.005000000000000782,0.01666666666666572,0.0043333333333333,0.0,0.0,0.0,0.0,0.009666666666667822,0.008333333333333304,0.0
E dim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009666666666667822,0.0,0.0,0.0,0.0,2.360333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E maj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.011999999999999,0.0,0.0,0.0,0.0,0.0,0.0019999999999997797,0.0086666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0173333333333332
E min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005333333333332746,0.0,0.0,0.0,0.0006666666666657051,0.0,0.0,0.0066666666666659324,0.0,0.0,0.0,8.117666666666668,0.0,0.0,0.0,0.0,0.0016666666666651508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F♯ dim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333334636,0.0,0.0003333333333337407,0.0,0.006000000000000227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999999999994458,15.638000000000002,0.0,0.0,0.0,0.0,0.0036666666666658188,0.0,0.0,0.008000000000000895,0.0,0.0,0.0,0.04866666666666575
F♯ maj,0.005000000000000782,0.0,0.0,0.0,0.005999999999999339,0.0,0.027333333333332988,0.0,0.0,0.0,0.0,0.0,0.0,0.0019999999999988916,0.0,0.005333333333332746,0.0,0.0,0.0,0.0,0.0023333333333326323,0.0,0.0,0.0,0.0,22.376,0.010333333333333528,0.0,0.0,0.0,0.0,0.01166666666666849,0.0,0.0,0.0,0.0,0.0
F♯ min,0.0,0.0,0.0,0.0,0.0,0.0023333333333335204,0.0,0.0010000000000012221,0.005666666666666487,0.009000000000000341,0.006999999999997897,0.0,0.0,0.013999999999999346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066666666666659324,0.0030000000000001137,21.986000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00833333333333286
F dim,0.004333333333334188,0.00833333333333286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002666666666666373,0.0,0.009999999999999787,0.0,0.0,0.0,0.0,0.008000000000000007,0.0,0.007333333333333414,0.0033333333333338544,0.007333333333333858,0.0,0.0,0.0,0.0,0.0,0.0,23.298333333333332,0.0,0.0,0.0,0.0,0.0,0.0013333333333331865,0.0,0.0,0.08999999999999986
F maj,0.009333333333332305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0173333333333332,0.0016666666666669272,0.0,0.0,0.0,0.008000000000000007,0.0,0.0,0.010333333333333528,0.0,0.0,0.0,0.0,0.0,0.0,0.0019999999999997797,0.0,0.0,20.851666666666667,0.0,0.0226666666666695,0.0,0.0,0.0,0.0,0.0,0.0
F min,0.0,0.0,0.0,0.0,0.007666666666668931,0.0086666666666666,0.0,0.001000000000000334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007666666666665378,0.0,0.0,0.0,0.009000000000000341,0.017333333333333645,0.0,0.0,19.237333333333332,0.0,0.0,0.0,0.0,0.0,0.006666666666666821,0.01566666666666805
G♯ dim,0.0,0.009000000000000341,0.0,0.007000000000000561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666674814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.305666666666667,0.0,0.0,0.0,0.0,0.0,0.08766666666666367
G♯ maj,0.010666666666663716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008999999999999897,0.008999999999998565,0.008000000000002672,0.0,13.171666666666667,0.0,0.004666666666667041,0.0,0.0,0.0
G♯ min,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999997897,0.00833333333333286,0.008666666666666822,0.0,0.0,0.0,0.0,0.0,0.0066666666666659324,0.009333333333332305,0.0,0.0,0.0,0.009333333333334082,0.0,0.0,0.0,0.006666666666667709,0.0,0.0,0.0,0.0,0.005333333333333634,0.0,0.0,0.0,20.484333333333332,0.0,0.0,0.0,0.029333333333330103
G dim,0.004000000000000448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000000012221,0.0040000000000000036,0.0,0.0,0.0,0.0016666666666651508,0.0,0.0,0.0,0.0026666666666681493,0.0,0.0,0.0,0.0,0.0,0.0006666666666665932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.920333333333334,0.0,0.0,0.04066666666666663
G maj,0.0,0.0,0.0,0.0,0.0,0.007666666666667155,0.0,0.0,0.0,0.0,0.0,0.008333333333333748,0.0,0.0,0.009666666666666046,0.0,0.0,0.0006666666666668153,0.0,0.0,0.0,0.0,0.0070000000000014495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086666666666666,10.803,0.0,0.0
G min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007666666666666266,0.0,0.0,0.0,0.0,0.0,0.004999999999999893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013333333333331865,0.0,0.0,0.0,0.0,0.00833333333333286,0.0,0.007333333333333414,11.641333333333334,0.0
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
